,w1,w2,w3,w4,w5,tglp5,nu5,tglp4,nu4,tglp3,nu3,tglp2,nu2,mean_tglp2,mean_tglp_per_unique2,mean_tglp3,mean_tglp_per_unique3,mean_tglp4,mean_tglp_per_unique4,mean_tglp5,mean_tglp_per_unique5
12225,users,coaly,think,badge,frump,1.8669546436285092,20,1.5680345572354208,17,1.1136069114470841,14,0.7447084233261339,9,0.3723542116630669,0.08274538036957042,0.3712023038156947,0.07954335081764886,0.3920086393088552,0.09223732689620123,0.37339092872570184,0.09334773218142546
12226,himbo,slane,crudy,twixt,kopek,1.9265658747300216,20,1.5861771058315337,18,1.2773218142548597,15,0.8181425485961122,10,0.4090712742980561,0.08181425485961122,0.42577393808495323,0.08515478761699065,0.3965442764578834,0.0881209503239741,0.3853131749460043,0.09632829373650108
12227,aglow,shine,crudy,kempt,blaff,1.825917926565875,21,1.5053995680345573,19,1.234989200863931,15,0.7758099352051835,10,0.38790496760259174,0.07758099352051835,0.41166306695464366,0.08233261339092873,0.37634989200863933,0.07923155621234512,0.36518358531317496,0.0869484726936131
12228,exurb,soily,chant,fadge,muzak,1.956803455723542,21,1.7062634989200864,18,1.2678185745140391,15,0.7995680345572354,10,0.3997840172786177,0.07995680345572354,0.4226061915046797,0.08452123830093594,0.4265658747300216,0.09479241660667147,0.3913606911447084,0.0931811169392163
12229,niqab,souce,grypt,whilk,faded,1.8285097192224622,21,1.4177105831533476,19,1.0859611231101511,15,0.7775377969762418,10,0.3887688984881209,0.07775377969762418,0.361987041036717,0.0723974082073434,0.3544276457883369,0.07461634648175514,0.36570194384449245,0.08707189139154582
12230,okras,cline,bufty,whomp,gaged,1.7658747300215982,21,1.3676025917926564,19,1.1105831533477322,15,0.7274298056155507,10,0.36371490280777535,0.07274298056155507,0.3701943844492441,0.07403887688984881,0.3419006479481641,0.07197908377856087,0.35317494600431965,0.08408927285817135
12231,ishes,coaly,brunt,fadge,skimp,1.9628509719222462,20,1.6319654427645789,17,1.1935205183585316,14,0.7442764578833694,9,0.3721382289416847,0.08269738420926326,0.39784017278617717,0.08525146559703797,0.4079913606911447,0.09599796722144582,0.39257019438444923,0.09814254859611231
12232,agmas,crine,pouty,whelk,faded,1.930453563714903,20,1.5196544276457884,18,1.2263498920086395,14,0.755939524838013,9,0.3779697624190065,0.083993280537557,0.40878329733621316,0.08759642085775997,0.3799136069114471,0.08442524598032158,0.38609071274298057,0.09652267818574514
12233,extra,soily,chunk,badge,flamm,1.925701943844492,20,1.5999999999999996,18,1.145572354211663,15,0.7991360691144708,10,0.3995680345572354,0.07991360691144708,0.38185745140388766,0.07637149028077753,0.3999999999999999,0.08888888888888886,0.3851403887688984,0.0962850971922246
12234,knows,crate,blimy,faugh,doped,1.9537796976241897,21,1.5719222462203022,19,1.2177105831533477,15,0.7546436285097192,10,0.3773218142548596,0.07546436285097192,0.40590352771778254,0.08118070554355651,0.39298056155507555,0.08273274980106854,0.39075593952483795,0.09303712845829475
12235,tsubo,crane,dimly,phizz,sowff,1.7269978401727861,20,1.4107991360691143,18,1.161987041036717,15,0.7732181425485961,10,0.38660907127429806,0.07732181425485961,0.38732901367890565,0.07746580273578113,0.3526997840172786,0.07837772978161746,0.34539956803455724,0.08634989200863931
12236,asyla,crine,fouth,baddy,swamp,1.914902807775378,19,1.5516198704103672,16,1.126133909287257,14,0.7555075593952484,9,0.3777537796976242,0.08394528437724982,0.37537796976241905,0.08043813637766122,0.3879049676025918,0.09697624190064795,0.3829805615550756,0.10078435830396726
12237,unlaw,seity,broch,fadge,kopek,1.972786177105831,20,1.6323974082073431,18,1.1939524838012958,15,0.7727861771058315,10,0.38639308855291576,0.07727861771058316,0.3979841612670986,0.07959683225341972,0.4080993520518358,0.09068874490040796,0.3945572354211662,0.09863930885529155
12238,zygal,souce,print,baddy,chawk,2.021598272138229,20,1.6816414686825054,17,1.2561555075593953,15,0.7766738660907127,10,0.3883369330453563,0.07766738660907127,0.4187185025197984,0.08374370050395968,0.42041036717062635,0.09892008639308855,0.4043196544276458,0.10107991360691145
12239,lytic,soare,bundh,faggy,primp,1.8967602591792654,19,1.5516198704103672,17,1.142548596112311,15,0.8375809935205183,10,0.41879049676025915,0.08375809935205183,0.380849532037437,0.0761699064074874,0.3879049676025918,0.09127175708296277,0.3793520518358531,0.0998294873252245
12240,limbs,crane,pouty,whiff,gaged,1.8807775377969767,20,1.4825053995680348,18,1.243196544276458,15,0.7727861771058315,10,0.38639308855291576,0.07727861771058316,0.4143988480921527,0.08287976961843053,0.3706263498920087,0.08236141108711305,0.3761555075593953,0.09403887688984883
12241,knobs,crate,plumy,weigh,faded,1.9192224622030236,21,1.5084233261339093,19,1.1602591792656587,15,0.7542116630669546,10,0.3771058315334773,0.07542116630669546,0.38675305975521956,0.07735061195104391,0.3771058315334773,0.07939070137546891,0.3838444924406047,0.0913915458191916
12242,jambu,soily,prent,whack,fidge,1.9784017278617712,22,1.5840172786177107,19,1.2388768898488123,15,0.797840172786177,10,0.3989200863930885,0.0797840172786177,0.4129589632829374,0.08259179265658749,0.39600431965442767,0.08336933045356372,0.3956803455723542,0.08992735126644415
12243,kecks,briny,fault,whomp,dodge,1.8319654427645788,21,1.4151187904967604,19,1.1580993520518361,14,0.7174946004319656,9,0.3587473002159828,0.0797216222702184,0.386033117350612,0.08272138228941686,0.3537796976241901,0.07447993634193475,0.36639308855291575,0.08723644965545614
12244,estro,gaily,chunk,boded,swamp,1.8254859611231098,20,1.4622030237580992,17,1.0462203023758099,15,0.6997840172786177,10,0.34989200863930886,0.06997840172786177,0.3487401007919366,0.06974802015838732,0.3655507559395248,0.08601194257400584,0.36509719222462195,0.09127429805615549
12245,nexus,coaly,brith,fadge,plump,1.8790496760259177,20,1.606047516198704,18,1.1676025917926567,15,0.742548596112311,10,0.3712742980561555,0.0742548596112311,0.38920086393088554,0.07784017278617711,0.401511879049676,0.08922486201103912,0.3758099352051835,0.09395248380129588
12246,diffs,crane,pouty,whilk,begem,1.9377969762419007,21,1.5740820734341254,18,1.242332613390929,14,0.7719222462203024,9,0.3859611231101512,0.08576913846892248,0.41411087113030964,0.08873804381363778,0.39352051835853136,0.08744900407967364,0.3875593952483801,0.09227604648770955
12247,aspis,corey,blunt,whiff,gadge,1.837149028077754,19,1.4077753779697626,17,1.1684665226781858,14,0.747732181425486,9,0.373866090712743,0.08308135349172067,0.3894888408927286,0.08346189447701327,0.35194384449244065,0.08281031635116251,0.36742980561555083,0.09669205410935548
12248,kemps,coaly,brunt,fidge,whizz,1.809503239740821,22,1.5861771058315337,19,1.1917926565874732,15,0.742548596112311,10,0.3712742980561555,0.0742548596112311,0.3972642188624911,0.07945284377249821,0.3965442764578834,0.08348300557008072,0.36190064794816423,0.08225014726094641
12249,ammos,crine,fluty,vozhd,skegg,1.684233261339093,20,1.394816414686825,18,1.1879049676025917,14,0.7537796976241901,9,0.37688984881209503,0.08375329973602112,0.3959683225341972,0.08485035482875655,0.34870410367170623,0.07748980081593472,0.33684665226781857,0.08421166306695464
12250,acyls,brine,fouth,paddy,skegg,1.8151187904967605,19,1.5257019438444928,17,1.1136069114470843,15,0.7429805615550756,10,0.3714902807775378,0.07429805615550757,0.3712023038156948,0.07424046076313896,0.3814254859611232,0.0897471731673231,0.3630237580993521,0.09553256792088213
12251,vuggs,crane,doily,wheft,bebop,1.8660907127429807,20,1.5809935205183587,18,1.28207343412527,14,0.7714902807775378,9,0.3857451403887689,0.08572114230861531,0.42735781137509,0.09157667386609071,0.3952483801295897,0.08783297336213104,0.37321814254859614,0.09330453563714904
12252,unkid,soare,glyph,twixt,baccy,1.828941684665226,20,1.3758099352051831,18,1.0669546436285093,15,0.8362850971922244,10,0.4181425485961122,0.08362850971922245,0.35565154787616976,0.07113030957523396,0.3439524838012958,0.07643388528917684,0.3657883369330452,0.0914470842332613
12253,oggin,slate,crudy,bumph,whiff,1.7585313174946005,20,1.5192224622030237,18,1.2561555075593953,14,0.7969762419006479,9,0.39848812095032393,0.08855291576673865,0.4187185025197984,0.08972539339709966,0.3798056155507559,0.08440124790016798,0.3517062634989201,0.08792656587473002
12254,dykon,saice,blurt,whomp,foggy,1.8924406047516196,21,1.494168466522678,19,1.2371490280777537,15,0.8293736501079914,10,0.4146868250539957,0.08293736501079914,0.41238300935925126,0.08247660187185026,0.3735421166306695,0.07864044560645674,0.3784881209503239,0.09011621927388665
12255,unwon,saice,grypt,fjeld,bokeh,1.792656587473002,21,1.3948164146868252,18,1.1377969762419007,14,0.8293736501079914,9,0.4146868250539957,0.09215262778977681,0.3792656587473002,0.08127121258870719,0.3487041036717063,0.07748980081593473,0.35853131749460043,0.0853645994034763
12256,obeli,saury,chant,podge,frizz,1.9572354211663068,19,1.6578833693304538,17,1.2276457883369334,14,0.7593952483801296,10,0.3796976241900648,0.07593952483801296,0.4092152627789778,0.08768898488120953,0.41447084233261344,0.09752255113708552,0.39144708423326136,0.10301239058770036
12257,yaffs,crine,boult,whomp,giddy,1.8120950323974083,20,1.4557235421166306,18,1.1987041036717063,14,0.7529157667386609,9,0.37645788336933045,0.08365730741540676,0.39956803455723544,0.08562172169083616,0.36393088552915764,0.08087353011759059,0.36241900647948166,0.09060475161987042
12258,ouzos,crane,blimy,fowth,paged,1.9542116630669544,21,1.5442764578833692,18,1.233693304535637,14,0.7706263498920086,9,0.3853131749460043,0.08562514998800096,0.411231101511879,0.08812095032397407,0.3860691144708423,0.08579313654907607,0.39084233261339085,0.09305769824128354
12259,amyls,crine,fouth,baddy,spazz,1.8764578833693308,19,1.54902807775378,17,1.1235421166306696,15,0.7529157667386609,10,0.37645788336933045,0.07529157667386609,0.3745140388768899,0.07490280777537797,0.387257019438445,0.09111929869139881,0.37529157667386615,0.09876094122996477
12260,jisms,crane,pouty,whilk,faded,1.983585313174946,20,1.5727861771058316,18,1.241036717062635,14,0.7706263498920086,9,0.3853131749460043,0.08562514998800096,0.413678905687545,0.08864547979018822,0.3931965442764579,0.08737700983921287,0.3967170626349892,0.0991792656587473
12261,osmol,crane,whity,puked,bluff,1.7952483801295895,20,1.5360691144708423,18,1.2008639308855291,14,0.7706263498920086,9,0.3853131749460043,0.08562514998800096,0.40028797696184304,0.08577599506325208,0.38401727861771057,0.0853371730261579,0.3590496760259179,0.08976241900647948
12262,miffs,crane,pouty,whilk,gaged,1.9706263498920087,20,1.572354211663067,18,1.2406047516198706,14,0.770194384449244,9,0.385097192224622,0.08557715382769378,0.41353491720662355,0.08861462511570505,0.3930885529157668,0.08735301175905928,0.39412526997840175,0.09853131749460044
12263,omovs,crane,built,podgy,fifth,1.9006479481641467,20,1.6237580993520517,18,1.219438444924406,14,0.770194384449244,9,0.385097192224622,0.08557715382769378,0.4064794816414687,0.087102746066029,0.40593952483801293,0.09020878329733621,0.38012958963282933,0.09503239740820733
12264,kembo,slaty,grind,pouch,waffs,1.7667386609071276,21,1.5580993520518358,19,1.1792656587473003,15,0.7697624190064796,10,0.3848812095032398,0.07697624190064796,0.3930885529157668,0.07861771058315335,0.38952483801295895,0.08200522905535979,0.3533477321814255,0.08413041242414894
12265,emeus,coaly,print,hewgh,faded,1.8695464362850973,19,1.458747300215983,17,1.2203023758099354,14,0.7408207343412527,9,0.37041036717062636,0.08231341492680586,0.4067674586033118,0.08716445541499539,0.36468682505399574,0.08580866471858724,0.37390928725701944,0.09839718085711038
12266,aphis,corey,blunt,fadge,swizz,1.9075593952483803,20,1.605183585313175,18,1.1667386609071275,15,0.7460043196544277,10,0.37300215982721385,0.07460043196544278,0.3889128869690425,0.0777825773938085,0.40129589632829377,0.08917686585073195,0.38151187904967604,0.09537796976241901
12267,ambos,crine,fluty,vozhd,skegg,1.6825053995680346,21,1.3930885529157666,19,1.1861771058315334,15,0.7520518358531317,10,0.37602591792656587,0.07520518358531317,0.39539236861051114,0.07907847372210222,0.34827213822894165,0.0733204501534614,0.3365010799136069,0.08011930474133498
12268,aspic,boney,thurl,fadge,swizz,1.796112311015119,20,1.4937365010799137,18,1.0552915766738662,15,0.7244060475161987,10,0.3622030237580994,0.07244060475161987,0.35176385889128875,0.07035277177825774,0.37343412526997843,0.08298536117110632,0.3592224622030238,0.08980561555075595
12269,riffs,coate,bludy,whomp,skink,1.8375809935205183,20,1.4328293736501079,18,1.1758099352051836,14,0.755939524838013,9,0.3779697624190065,0.083993280537557,0.39193664506839454,0.0839864239432274,0.35820734341252697,0.07960163186945043,0.3675161987041037,0.09187904967602592
12270,vifda,souce,grypt,blank,whizz,1.7261339092872572,22,1.5028077753779698,19,1.0812095032397409,15,0.7727861771058315,10,0.38639308855291576,0.07727861771058316,0.36040316774658027,0.07208063354931606,0.37570194384449246,0.07909514607252473,0.3452267818574514,0.07846063224032987
12271,hylas,crine,doubt,faggy,swamp,1.883369330453564,20,1.520086393088553,17,1.1110151187904969,15,0.7516198704103672,10,0.3758099352051836,0.07516198704103672,0.37033837293016564,0.07406767458603312,0.3800215982721383,0.08941684665226783,0.3766738660907128,0.0941684665226782
12272,fiqhs,crane,pouty,dwell,begem,1.884233261339093,21,1.5205183585313178,18,1.2397408207343414,15,0.7693304535637149,10,0.38466522678185744,0.0769330453563715,0.4132469402447805,0.0826493880489561,0.38012958963282945,0.08447324214062876,0.3768466522678186,0.08972539339709967
12273,highs,crane,pouty,fjeld,swizz,1.7987041036717066,20,1.4963282937365012,18,1.2393088552915767,14,0.7688984881209503,9,0.38444924406047515,0.08543316534677226,0.4131029517638589,0.08852206109225548,0.3740820734341253,0.08312934965202784,0.3597408207343413,0.08993520518358533
12274,optic,slane,druxy,whiff,begem,1.8090712742980561,21,1.4453563714902806,18,1.2060475161987039,15,0.8129589632829373,10,0.40647948164146863,0.08129589632829373,0.4020158387329013,0.08040316774658025,0.36133909287257016,0.08029757619390449,0.3618142548596112,0.0861462511570503
12275,hucks,brane,doily,tempt,wauff,1.859611231101512,20,1.594816414686825,18,1.2686825053995678,15,0.7580993520518358,10,0.3790496760259179,0.07580993520518357,0.4228941684665226,0.08457883369330452,0.3987041036717062,0.08860091192704583,0.3719222462203024,0.0929805615550756
12276,humps,crane,doily,beget,skoff,2.028509719222462,20,1.734341252699784,18,1.2794816414686825,15,0.7688984881209503,10,0.38444924406047515,0.07688984881209503,0.42649388048956083,0.08529877609791217,0.433585313174946,0.09635229181665467,0.40570194384449243,0.10142548596112311
12277,untax,soily,perch,badge,flamm,1.9365010799136066,20,1.6107991360691143,18,1.1563714902807776,15,0.7943844492440604,10,0.3971922246220302,0.07943844492440603,0.3854571634269259,0.07709143268538517,0.4026997840172786,0.08948884089272857,0.38730021598272135,0.09682505399568034
12278,idyll,soare,chunk,tempt,baggy,1.9308855291576672,19,1.5058315334773218,17,1.1796976241900647,14,0.8332613390928725,9,0.41663066954643624,0.09258459323254138,0.39323254139668823,0.08426411601357606,0.37645788336933045,0.08857832549866598,0.3861771058315334,0.10162555416619301
12279,edema,soily,brunt,whack,gaffe,1.9784017278617707,20,1.5883369330453563,18,1.2431965442764579,14,0.7939524838012958,9,0.3969762419006479,0.08821694264458842,0.4143988480921526,0.08879975316260413,0.39708423326133907,0.08824094072474202,0.39568034557235415,0.09892008639308854
12280,thymi,soare,clunk,baddy,griff,1.9360691144708424,19,1.629805615550756,17,1.2043196544276458,15,0.8332613390928725,10,0.41663066954643624,0.08332613390928725,0.4014398848092153,0.08028797696184305,0.407451403887689,0.09587091856180918,0.3872138228941685,0.10189837444583381
12281,zuzim,soare,chynd,glift,pawky,1.8833693304535635,21,1.4984881209503238,18,1.1226781857451402,14,0.8328293736501078,9,0.4164146868250539,0.0925365970722342,0.37422606191504676,0.08019129898179574,0.37462203023758095,0.08324934005279577,0.3766738660907127,0.08968425383112207
12282,undam,soily,crept,hewgh,buffe,1.8043196544276456,20,1.4401727861771059,18,1.2017278617710583,15,0.7935205183585312,10,0.3967602591792656,0.07935205183585312,0.4005759539236861,0.08011519078473722,0.36004319654427647,0.08000959923206144,0.36086393088552915,0.09021598272138229
12283,abysm,crine,poult,hewgh,faded,1.8315334773218146,20,1.4207343412527,18,1.1822894168466525,15,0.7498920086393088,10,0.3749460043196544,0.07498920086393088,0.3940964722822175,0.07881929445644349,0.355183585313175,0.07892968562515,0.3663066954643629,0.09157667386609072
12284,kudus,crane,blimy,fowth,gippo,1.7498920086393084,21,1.541252699784017,19,1.230669546436285,14,0.7676025917926566,9,0.3838012958963283,0.08528917686585073,0.4102231821454283,0.08790496760259178,0.38531317494600426,0.08111856314652721,0.34997840172786165,0.08332819088758611
12285,uncia,shore,platy,boded,griff,1.9667386609071273,18,1.660475161987041,16,1.2444924406047517,14,0.7464362850971922,10,0.3732181425485961,0.07464362850971921,0.41483081353491724,0.0888923171860537,0.41511879049676026,0.10377969762419006,0.3933477321814255,0.10926325893928485
12286,typos,crane,build,hewgh,jammy,1.7494600431965446,20,1.3965442764578835,18,1.158099352051836,15,0.7671706263498921,10,0.38358531317494604,0.0767170626349892,0.38603311735061197,0.07720662347012239,0.34913606911447087,0.07758579313654908,0.3498920086393089,0.08747300215982723
12287,luffa,shine,borty,crack,paged,2.109719222462203,19,1.6997840172786176,16,1.2518358531317495,14,0.7688984881209503,9,0.38444924406047515,0.08543316534677226,0.41727861771058317,0.08941684665226782,0.4249460043196544,0.1062365010799136,0.4219438444924406,0.11103785381380016
12288,enews,coaly,bruit,phizz,fadge,1.8634989200863932,20,1.4250539956803456,17,1.1762419006479483,14,0.7373650107991361,9,0.36868250539956804,0.08192944564434845,0.3920806335493161,0.08401727861771059,0.3562634989200864,0.08382670562825563,0.37269978401727866,0.09317494600431966
12289,jugum,saine,borty,chalk,piped,2.0816414686825055,20,1.7196544276457884,18,1.3205183585313176,14,0.8375809935205183,9,0.41879049676025915,0.09306455483561314,0.44017278617710587,0.09432273989509411,0.4299136069114471,0.09553635709143268,0.4163282937365011,0.10408207343412527
12290,guffs,crane,doily,kempt,vibex,1.8190064794816414,21,1.5477321814254859,18,1.2773218142548595,14,0.7667386609071274,9,0.3833693304535637,0.08519318454523638,0.4257739380849532,0.09123727244677568,0.38693304535637146,0.08598512119030477,0.36380129589632826,0.08661935616579244
12291,okays,crine,flump,bight,waded,1.7196544276457886,21,1.3317494600431967,19,1.0194384449244058,15,0.7490280777537797,10,0.37451403887688983,0.07490280777537797,0.3398128149748019,0.06796256299496038,0.3329373650107992,0.07009207684437878,0.34393088552915774,0.08188830607837089
12292,kiths,crane,blowy,fumed,phizz,1.8043196544276456,21,1.5555075593952483,19,1.2017278617710583,15,0.7667386609071274,10,0.3833693304535637,0.07667386609071274,0.4005759539236861,0.08011519078473722,0.3888768898488121,0.08186881891553939,0.36086393088552915,0.0859199835441736
12293,omega,shiny,blurt,crack,faded,2.008639308855291,19,1.597840172786177,17,1.149892008639309,15,0.7421166306695465,10,0.37105831533477324,0.07421166306695465,0.38329733621310297,0.0766594672426206,0.39946004319654427,0.09399059839918689,0.40172786177105824,0.1057178583608048
12294,ofays,crine,bumph,dwelt,jaggy,1.6928725701943848,21,1.3339092872570197,19,1.0112311015118791,15,0.7481641468682506,10,0.3740820734341253,0.07481641468682507,0.33707703383729304,0.06741540676745861,0.33347732181425493,0.07020575196089578,0.33857451403887695,0.08061297953306594
12295,koffs,crane,blimy,duvet,hewgh,1.8634989200863932,21,1.6250539956803456,18,1.2289416846652268,14,0.7658747300215983,9,0.38293736501079917,0.08509719222462203,0.40964722822174227,0.08778154890465906,0.4062634989200864,0.09028077753779698,0.37269978401727866,0.08873804381363777
12296,uncap,soily,berth,fadge,mujik,1.8444924406047514,21,1.5995680345572354,18,1.161123110151188,15,0.7913606911447084,10,0.3956803455723542,0.07913606911447084,0.3870410367170627,0.07740820734341254,0.39989200863930885,0.0888648908087353,0.3688984881209503,0.08783297336213101
12297,yowza,slice,brunt,khaph,faded,1.9244060475161986,20,1.5136069114470843,18,1.2285097192224623,15,0.7792656587473001,10,0.38963282937365007,0.07792656587473001,0.40950323974082076,0.08190064794816415,0.37840172786177106,0.08408927285817135,0.38488120950323973,0.09622030237580993
12298,zebub,soily,grant,chowk,damme,2.0077753779697622,20,1.58963282937365,18,1.276889848812095,14,0.7913606911447083,9,0.39568034557235415,0.08792896568274537,0.42562994960403167,0.0912064177722925,0.3974082073434125,0.08831293496520277,0.4015550755939524,0.1003887688984881
12299,kippa,souce,briny,delft,whamo,1.9200863930885528,20,1.6349892008639308,17,1.309719222462203,13,0.7688984881209502,9,0.3844492440604751,0.08543316534677224,0.43657307415406765,0.10074763249709254,0.4087473002159827,0.09617583534493711,0.38401727861771057,0.09600431965442764
12300,duffs,crane,blimy,swopt,haugh,1.9667386609071276,20,1.6414686825053995,18,1.2280777537796976,14,0.7650107991360692,9,0.3825053995680346,0.08500119990400769,0.4093592512598992,0.0877198395556927,0.41036717062634986,0.09119270458363331,0.3933477321814255,0.09833693304535637
12301,abyss,crine,poult,hewgh,faded,1.8289416846652269,19,1.4181425485961126,17,1.179697624190065,14,0.7473002159827214,9,0.3736501079913607,0.0830333573314135,0.39323254139668834,0.08426411601357607,0.35453563714902814,0.08342014991741839,0.36578833693304535,0.09626008866659089
12302,ecrus,gaily,month,bided,spazz,1.7498920086393095,19,1.4224622030237586,17,1.0397408207343415,15,0.6928725701943845,10,0.34643628509719226,0.06928725701943846,0.34658027357811383,0.06931605471562277,0.35561555075593965,0.08367424723669169,0.3499784017278619,0.09209957940206892
12303,adyta,slice,pronk,bough,femmy,1.9235421166306692,20,1.5473002159827212,18,1.1879049676025917,14,0.778401727861771,9,0.3892008639308855,0.0864890808735301,0.3959683225341972,0.08485035482875655,0.3868250539956803,0.08596112311015118,0.38470842332613386,0.09617710583153347
12304,offal,shine,crudy,kempt,vibex,1.7676025917926568,21,1.4963282937365012,18,1.2259179265658748,14,0.7667386609071274,9,0.3833693304535637,0.08519318454523638,0.4086393088552916,0.08756556618327678,0.3740820734341253,0.08312934965202784,0.3535205183585314,0.08417155199012652
12305,hylic,soare,bundt,faggy,primp,1.9382289416846648,19,1.5930885529157666,17,1.1840172786177106,15,0.8298056155507558,10,0.4149028077753779,0.08298056155507558,0.39467242620590354,0.0789344852411807,0.39827213822894164,0.09371109134798628,0.387645788336933,0.10201204956235077
12306,items,coaly,grund,phizz,buffe,1.714038876889849,20,1.349892008639309,18,1.1010799136069116,15,0.7352051835853133,10,0.36760259179265664,0.07352051835853132,0.36702663786897055,0.0734053275737941,0.33747300215982723,0.0749940004799616,0.3428077753779698,0.08570194384449245
12307,yufts,crane,bovid,whilk,gammy,1.8259179265658747,21,1.431965442764579,19,1.1002159827213824,15,0.7645788336933046,10,0.3822894168466523,0.07645788336933046,0.3667386609071275,0.0733477321814255,0.35799136069114473,0.07536660225076731,0.36518358531317496,0.08694847269361308
12308,aduki,sonce,grypt,whelm,baffy,1.7170626349892009,21,1.3278617710583154,19,1.0652267818574515,15,0.7568034557235421,10,0.37840172786177106,0.07568034557235422,0.35507559395248384,0.07101511879049677,0.33196544276457884,0.06988746163464818,0.3434125269978402,0.08176488738043813
12309,ephod,slaty,brink,fugue,cimex,1.923110151187905,21,1.5831533477321813,18,1.1965442764578833,15,0.76414686825054,10,0.38207343412527,0.076414686825054,0.3988480921526278,0.07976961843052556,0.3957883369330453,0.08795296376289896,0.384622030237581,0.09157667386609071
12310,ennui,slaty,broch,fadge,kopek,1.9637149028077752,19,1.6233261339092873,17,1.1848812095032397,14,0.7637149028077754,9,0.3818574514038877,0.08485721142308617,0.39496040316774655,0.08463437210737426,0.4058315334773218,0.09548977258289926,0.39274298056155504,0.10335341593725132
12311,ungag,soily,crept,damme,whack,1.961123110151188,19,1.6159827213822895,16,1.1978401727861772,14,0.7896328293736501,9,0.39481641468682505,0.08773698104151667,0.39928005759539237,0.0855600123418698,0.40399568034557237,0.10099892008639309,0.39222462203023756,0.10321700579743094
12312,octas,brine,plumy,vozhd,skoff,1.6427645788336933,21,1.348596112311015,19,1.1416846652267818,15,0.7356371490280778,10,0.3678185745140389,0.07356371490280778,0.3805615550755939,0.07611231101511878,0.33714902807775377,0.07097874275321132,0.3285529157667387,0.07822688470636635
12313,ostia,cluey,brand,whomp,gaffe,1.8060475161987042,20,1.4159827213822895,18,1.1589632829373653,14,0.706695464362851,10,0.3533477321814255,0.0706695464362851,0.3863210943124551,0.08278309163838324,0.3539956803455724,0.07866570674346053,0.3612095032397408,0.0903023758099352
12314,hajji,souce,grypt,bland,femmy,1.8751619870410365,20,1.4989200863930885,18,1.0751619870410367,14,0.7667386609071274,9,0.3833693304535637,0.08519318454523638,0.3583873290136789,0.07679728478864548,0.3747300215982721,0.08327333813294936,0.3750323974082073,0.09375809935205183
12315,jehus,coaly,print,badge,skoff,1.9619870410367173,20,1.667818574514039,18,1.213390928725702,15,0.7339092872570194,10,0.3669546436285097,0.07339092872570194,0.40446364290856734,0.08089272858171347,0.41695464362850976,0.09265658747300216,0.3923974082073435,0.09809935205183587
12316,muffs,crane,doily,bight,qapik,1.8695464362850973,21,1.586177105831534,18,1.273866090712743,14,0.7632829373650108,9,0.3816414686825054,0.08480921526277899,0.424622030237581,0.09099043505091021,0.3965442764578835,0.0881209503239741,0.37390928725701944,0.08902602077548083
12317,eughs,coaly,print,damme,skoff,1.9257019438444927,19,1.6315334773218144,17,1.213390928725702,15,0.7339092872570194,10,0.3669546436285097,0.07339092872570194,0.40446364290856734,0.08089272858171347,0.4078833693304536,0.0959725574895185,0.38514038876889856,0.10135273388655225
12318,whyda,slice,front,bumpy,jaggs,1.821598272138229,21,1.6043196544276457,19,1.244060475161987,15,0.7766738660907127,10,0.3883369330453563,0.07766738660907127,0.4146868250539957,0.08293736501079914,0.4010799136069114,0.08443787654882345,0.3643196544276458,0.08674277486372518
12319,admix,souce,grypt,blank,whiff,1.7356371490280775,22,1.4963282937365008,19,1.074730021598272,15,0.7663066954643627,10,0.38315334773218135,0.07663066954643627,0.35824334053275736,0.07164866810655147,0.3740820734341252,0.07875412072297372,0.3471274298056155,0.07889259768309444
12320,ruffs,coate,bliny,whomp,gaged,1.916630669546436,20,1.5183585313174943,18,1.26133909287257,14,0.7490280777537797,9,0.37451403887688983,0.08322534197264218,0.4204463642908567,0.09009564949089786,0.3795896328293736,0.0843532517398608,0.38332613390928716,0.09583153347732179
12321,humfs,crane,doily,tapet,skegg,2.0298056155507567,19,1.7403887688984883,17,1.2730021598272139,15,0.7624190064794817,10,0.38120950323974084,0.07624190064794817,0.424334053275738,0.08486681065514759,0.43509719222462206,0.10237580993520519,0.4059611231101513,0.1068318745026714
12322,estop,briny,cauld,hewgh,flamm,1.681209503239741,20,1.3555075593952486,18,1.117062634989201,15,0.7079913606911448,10,0.3539956803455724,0.07079913606911448,0.372354211663067,0.0744708423326134,0.33887688984881215,0.07530597552195825,0.3362419006479482,0.08406047516198704
12323,nicks,prate,blowy,faugh,domed,1.8915766738660906,21,1.5084233261339093,19,1.1542116630669546,15,0.7192224622030238,10,0.3596112311015119,0.07192224622030238,0.38473722102231817,0.07694744420446363,0.3771058315334773,0.07939070137546891,0.3783153347732181,0.09007507970790908
12324,limbi,soare,punty,chowk,faded,1.9693304535637146,20,1.5585313174946003,18,1.2457883369330454,14,0.8267818574514039,9,0.41339092872570193,0.09186465082793377,0.41526277897768177,0.08898488120950324,0.38963282937365007,0.08658507319414446,0.3938660907127429,0.09846652267818573
12325,nimps,coate,burly,whiff,gaged,1.8388768898488121,20,1.4406047516198706,18,1.2012958963282938,15,0.7485961123110151,10,0.37429805615550754,0.0748596112311015,0.4004319654427646,0.08008639308855292,0.36015118790496764,0.08003359731221503,0.36777537796976245,0.09194384449244061
