w,in_wordle,in_wordle_curated,freq
wolof,False,False,174763.0
dolph,False,False,174758.0
frodo,False,False,174740.0
jarry,False,False,174654.0
noyon,False,False,174540.0
trinh,False,False,174472.0
tello,False,False,174471.0
kehoe,False,False,174458.0
patan,False,False,174261.0
molec,False,False,174214.0
kogyo,False,False,174200.0
ethik,False,False,174138.0
koryo,False,False,174042.0
qadir,False,False,174039.0
storr,False,False,173821.0
spohr,False,False,173809.0
theda,False,False,173743.0
abuja,False,False,173398.0
lalla,False,False,173367.0
okuma,False,False,173317.0
ities,False,False,173308.0
cahan,False,False,173295.0
amasa,False,False,173195.0
varie,False,False,173189.0
gaspe,False,False,173094.0
gorda,False,False,173035.0
rothe,False,False,172663.0
twiss,False,False,172502.0
tahir,False,False,172373.0
maldi,False,False,172373.0
vigny,False,False,172266.0
regne,False,False,172215.0
banat,False,False,172169.0
sueur,False,False,172150.0
stagg,False,False,172140.0
wordt,False,False,172113.0
keely,False,False,172058.0
summe,False,False,172056.0
viaje,False,False,171967.0
cerca,False,False,171949.0
berri,False,False,171929.0
novus,False,False,171806.0
hupeh,False,False,171802.0
astin,False,False,171783.0
wirtz,False,False,171733.0
haire,False,False,171689.0
cauca,False,False,171661.0
nikos,False,False,171607.0
udine,False,False,171584.0
kmart,False,False,171468.0
mowry,False,False,171300.0
athen,False,False,171285.0
mujib,False,False,171272.0
hanan,False,False,171246.0
dicha,False,False,171152.0
opitz,False,False,171135.0
eiver,False,False,171118.0
roden,False,False,171073.0
elvin,False,False,171014.0
typee,False,False,170963.0
okubo,False,False,170901.0
farel,False,False,170751.0
lavin,False,False,170695.0
ensor,False,False,170591.0
werth,False,False,170444.0
brahm,False,False,170360.0
stasi,False,False,170228.0
dicti,False,False,170151.0
easie,False,False,170117.0
rudin,False,False,170033.0
gertz,False,False,170030.0
arist,False,False,169985.0
altra,False,False,169961.0
typhi,False,False,169950.0
iiiii,False,False,169905.0
connu,False,False,169826.0
attis,False,False,169818.0
utrum,False,False,169798.0
steck,False,False,169780.0
hirth,False,False,169760.0
matos,False,False,169756.0
almon,False,False,169559.0
boyes,False,False,169455.0
hejaz,False,False,169443.0
quent,False,False,169408.0
boman,False,False,169158.0
weale,False,False,169106.0
ignaz,False,False,168876.0
hakka,False,False,168679.0
justi,False,False,168624.0
tonya,False,False,168623.0
newry,False,False,168619.0
chigi,False,False,168584.0
syrie,False,False,168562.0
hauck,False,False,168456.0
ramat,False,False,168450.0
panay,False,False,168437.0
mertz,False,False,168401.0
gosub,False,False,168356.0
tomsk,False,False,168286.0
lxxxi,False,False,168164.0
diffi,False,False,168149.0
slovo,False,False,168142.0
etseq,False,False,168059.0
seuss,False,False,168038.0
omnem,False,False,168001.0
yeung,False,False,167972.0
moule,False,False,167910.0
sacri,False,False,167770.0
trang,False,False,167679.0
slyke,False,False,167549.0
arial,False,False,167536.0
cheri,False,False,167509.0
islay,False,False,167385.0
mucha,False,False,167267.0
amant,False,False,167266.0
verre,False,False,167257.0
warum,False,False,167239.0
welby,False,False,167219.0
dieth,False,False,167219.0
joris,False,False,167169.0
seein,False,False,167131.0
nexis,False,False,167078.0
mejia,False,False,167070.0
zemin,False,False,166833.0
tovey,False,False,166824.0
mitzi,False,False,166631.0
jamil,False,False,166430.0
maxie,False,False,166389.0
bjork,False,False,166325.0
trobe,False,False,166197.0
lxxix,False,False,166149.0
diggs,False,False,165985.0
guten,False,False,165952.0
gende,False,False,165924.0
friel,False,False,165856.0
wahid,False,False,165804.0
segur,False,False,165658.0
beate,False,False,165629.0
grene,False,False,165513.0
nkomo,False,False,165492.0
casos,False,False,165477.0
jafar,False,False,165476.0
didot,False,False,165467.0
besar,False,False,165430.0
kamma,False,False,165404.0
akiva,False,False,165294.0
gowon,False,False,165255.0
helle,False,False,165220.0
faria,False,False,164975.0
cdrom,False,False,164952.0
autry,False,False,164932.0
amiel,False,False,164802.0
blass,False,False,164746.0
texel,False,False,164701.0
moise,False,False,164665.0
barat,False,False,164644.0
gabaa,False,False,164597.0
pigot,False,False,164541.0
kazin,False,False,164478.0
shima,False,False,164470.0
bonin,False,False,164445.0
knuth,False,False,164421.0
segre,False,False,164398.0
partv,False,False,164326.0
banta,False,False,164319.0
robey,False,False,164284.0
mazar,False,False,164125.0
diagn,False,False,164050.0
hecla,False,False,164025.0
bordo,False,False,164025.0
nally,False,False,163944.0
banos,False,False,163942.0
botta,False,False,163936.0
borda,False,False,163908.0
nicki,False,False,163881.0
antin,False,False,163840.0
mdlle,False,False,163808.0
meroe,False,False,163751.0
ogata,False,False,163732.0
mundt,False,False,163488.0
tubbs,False,False,163471.0
abend,False,False,163415.0
depew,False,False,163403.0
haccp,False,False,163352.0
kutta,False,False,163327.0
sieht,False,False,163326.0
mothe,False,False,163326.0
bemba,False,False,163244.0
tutta,False,False,163231.0
recte,False,False,163205.0
henty,False,False,163171.0
korah,False,False,163134.0
hemel,False,False,163069.0
arana,False,False,162971.0
rahel,False,False,162889.0
caria,False,False,162877.0
horan,False,False,162779.0
godin,False,False,162772.0
cueva,False,False,162703.0
auber,False,False,162620.0
numer,False,False,162595.0
balkh,False,False,162581.0
shing,False,False,162542.0
pogue,False,False,162510.0
lauro,False,False,162481.0
hamon,False,False,162477.0
tarai,False,False,162392.0
nayak,False,False,162389.0
hideo,False,False,162381.0
sepik,False,False,162354.0
nissl,False,False,162276.0
corel,False,False,162260.0
kunde,False,False,162176.0
poete,False,False,162155.0
malla,False,False,162087.0
capps,False,False,161964.0
forse,False,False,161884.0
korps,False,False,161869.0
breit,False,False,161826.0
garin,False,False,161812.0
orgel,False,False,161625.0
symes,False,False,161603.0
vliet,False,False,161585.0
gouda,False,False,161555.0
salus,False,False,161450.0
ponca,False,False,161386.0
larus,False,False,161378.0
zappa,False,False,161332.0
pemex,False,False,161330.0
hewes,False,False,161253.0
wilke,False,False,161156.0
tesco,False,False,161087.0
grube,False,False,160971.0
swett,False,False,160868.0
onate,False,False,160791.0
hubel,False,False,160782.0
raina,False,False,160671.0
lentz,False,False,160656.0
yiian,False,False,160651.0
venda,False,False,160647.0
ratna,False,False,160449.0
jagat,False,False,160416.0
roane,False,False,160289.0
aphra,False,False,160262.0
anais,False,False,160223.0
hopei,False,False,160221.0
godey,False,False,160179.0
jemez,False,False,160149.0
tomar,False,False,160099.0
eprom,False,False,160080.0
araki,False,False,160077.0
ulmus,False,False,160028.0
vnder,False,False,159993.0
narva,False,False,159843.0
sayce,False,False,159720.0
owain,False,False,159717.0
polen,False,False,159698.0
birge,False,False,159690.0
tauri,False,False,159680.0
daoud,False,False,159613.0
bigco,False,False,159551.0
manoa,False,False,159472.0
panis,False,False,159378.0
monel,False,False,159377.0
reyna,False,False,159249.0
dayto,False,False,159249.0
annua,False,False,159249.0
signi,False,False,159242.0
ulric,False,False,159174.0
afric,False,False,159079.0
newes,False,False,159076.0
tendo,False,False,159066.0
petey,False,False,159047.0
evita,False,False,158988.0
jagan,False,False,158922.0
roald,False,False,158866.0
johor,False,False,158817.0
anaya,False,False,158614.0
soter,False,False,158548.0
rossa,False,False,158542.0
manie,False,False,158490.0
gauri,False,False,158264.0
lilli,False,False,158225.0
hanau,False,False,158107.0
dogon,False,False,158102.0
soria,False,False,158033.0
fulke,False,False,158024.0
merwe,False,False,157908.0
yadin,False,False,157890.0
shyam,False,False,157776.0
onder,False,False,157770.0
paule,False,False,157595.0
certa,False,False,157568.0
acqua,False,False,157492.0
exafs,False,False,157482.0
corda,False,False,157331.0
hased,False,False,157323.0
dalby,False,False,157299.0
demas,False,False,157254.0
vigne,False,False,157241.0
efron,False,False,157174.0
golub,False,False,157041.0
pocus,False,False,156966.0
baile,False,False,156926.0
pemba,False,False,156892.0
offen,False,False,156768.0
ullah,False,False,156697.0
shree,False,False,156667.0
shaef,False,False,156647.0
kahan,False,False,156542.0
kubla,False,False,156483.0
dyaks,False,False,156453.0
alida,False,False,156410.0
dicke,False,False,156399.0
sheth,False,False,156385.0
ardea,False,False,156379.0
ahram,False,False,156377.0
finno,False,False,156360.0
royle,False,False,156352.0
zadeh,False,False,156278.0
unced,False,False,156271.0
kedar,False,False,156240.0
linie,False,False,156193.0
norad,False,False,156040.0
govan,False,False,155945.0
gipps,False,False,155903.0
befel,False,False,155845.0
yarra,False,False,155799.0
sumus,False,False,155780.0
diogo,False,False,155644.0
blane,False,False,155638.0
hedin,False,False,155527.0
phong,False,False,155511.0
cenis,False,False,155463.0
phips,False,False,155197.0
morag,False,False,155062.0
capek,False,False,155025.0
notte,False,False,154953.0
nahua,False,False,154739.0
shoup,False,False,154704.0
allon,False,False,154702.0
marfa,False,False,154700.0
testo,False,False,154673.0
desir,False,False,154664.0
dessa,False,False,154648.0
nivel,False,False,154622.0
eells,False,False,154582.0
xxxxx,False,False,154550.0
gotra,False,False,154532.0
tritt,False,False,154518.0
foris,False,False,154479.0
raney,False,False,154474.0
gonds,False,False,154458.0
genau,False,False,154411.0
youll,False,False,154376.0
ronny,False,False,154356.0
meena,False,False,154344.0
geral,False,False,154338.0
lilla,False,False,154286.0
bohun,False,False,154222.0
seeme,False,False,154188.0
enlil,False,False,154160.0
daten,False,False,154036.0
baier,False,False,154035.0
candi,False,False,154029.0
houfe,False,False,154000.0
khama,False,False,153960.0
pulau,False,False,153920.0
seiji,False,False,153842.0
valde,False,False,153695.0
filio,False,False,153619.0
cragg,False,False,153409.0
halim,False,False,153365.0
jonge,False,False,153324.0
motta,False,False,153305.0
evill,False,False,153282.0
tozer,False,False,153200.0
sandi,False,False,153167.0
baeck,False,False,153110.0
sitio,False,False,153098.0
bashi,False,False,153071.0
traub,False,False,153067.0
klima,False,False,153037.0
cukor,False,False,153037.0
vieja,False,False,152897.0
ihres,False,False,152896.0
avere,False,False,152872.0
prosa,False,False,152754.0
lahey,False,False,152735.0
falta,False,False,152707.0
stant,False,False,152680.0
leela,False,False,152616.0
darke,False,False,152546.0
humes,False,False,152467.0
hoyer,False,False,152425.0
tradi,False,False,152371.0
panna,False,False,152368.0
nuove,False,False,152341.0
ahove,False,False,152250.0
farsi,False,False,152240.0
yeere,False,False,152186.0
gonda,False,False,152134.0
aveva,False,False,152021.0
polya,False,False,152014.0
duell,False,False,151837.0
ipsam,False,False,151787.0
yunus,False,False,151773.0
sheri,False,False,151711.0
usman,False,False,151628.0
meech,False,False,151582.0
brien,False,False,151475.0
stith,False,False,151455.0
sadar,False,False,151437.0
icftu,False,False,151383.0
tarim,False,False,151368.0
amand,False,False,151317.0
hanns,False,False,151299.0
tighe,False,False,151173.0
chama,False,False,151111.0
erman,False,False,151082.0
coorg,False,False,151000.0
natus,False,False,150980.0
berra,False,False,150943.0
nardi,False,False,150883.0
jesup,False,False,150828.0
abreu,False,False,150821.0
turki,False,False,150774.0
antal,False,False,150660.0
houck,False,False,150524.0
vaine,False,False,150484.0
spero,False,False,150427.0
worte,False,False,150310.0
pelly,False,False,150108.0
guyer,False,False,150065.0
modis,False,False,149941.0
lrish,False,False,149787.0
tanis,False,False,149778.0
kwong,False,False,149760.0
bobbi,False,False,149748.0
armen,False,False,149681.0
molle,False,False,149597.0
junio,False,False,149589.0
schor,False,False,149570.0
jinny,False,False,149532.0
arnon,False,False,149475.0
pires,False,False,149451.0
lukan,False,False,149444.0
pinar,False,False,149348.0
balla,False,False,149297.0
mance,False,False,149169.0
sonst,False,False,149111.0
voici,False,False,149064.0
iupac,False,False,148939.0
winde,False,False,148913.0
madoc,False,False,148888.0
hopis,False,False,148689.0
bogor,False,False,148680.0
jerez,False,False,148676.0
maxey,False,False,148653.0
dorje,False,False,148646.0
daies,False,False,148523.0
salva,False,False,148465.0
hiatt,False,False,148458.0
tashi,False,False,148430.0
leidy,False,False,148406.0
mythe,False,False,148348.0
spada,False,False,148347.0
mehdi,False,False,148346.0
truax,False,False,148202.0
magie,False,False,148156.0
shull,False,False,148095.0
catde,False,False,148062.0
saepe,False,False,148051.0
guida,False,False,148046.0
smrti,False,False,148014.0
piven,False,False,147947.0
kaaba,False,False,147810.0
herne,False,False,147749.0
bleek,False,False,147692.0
faune,False,False,147668.0
fuori,False,False,147640.0
oould,False,False,147608.0
rolph,False,False,147595.0
ebner,False,False,147575.0
saeed,False,False,147547.0
llosa,False,False,147489.0
gucci,False,False,147474.0
aslib,False,False,147456.0
seige,False,False,147455.0
danto,False,False,147393.0
oryza,False,False,147370.0
bahar,False,False,147368.0
arvin,False,False,147346.0
beuys,False,False,147338.0
givin,False,False,147301.0
unies,False,False,147284.0
bolin,False,False,147184.0
turne,False,False,147139.0
semel,False,False,147090.0
uribe,False,False,147072.0
evian,False,False,147002.0
rumex,False,False,146993.0
trigg,False,False,146818.0
reddi,False,False,146696.0
kahlo,False,False,146661.0
beyle,False,False,146629.0
costo,False,False,146624.0
porro,False,False,146612.0
tatra,False,False,146534.0
loder,False,False,146521.0
alwyn,False,False,146519.0
mahar,False,False,146478.0
hsiin,False,False,146431.0
amaru,False,False,146408.0
beati,False,False,146383.0
prope,False,False,146362.0
nated,False,False,146333.0
wayes,False,False,146323.0
levey,False,False,146291.0
feigl,False,False,146284.0
coale,False,False,146240.0
yukio,False,False,146237.0
omani,False,False,146231.0
nolen,False,False,146024.0
leica,False,False,145969.0
borja,False,False,145953.0
fusca,False,False,145879.0
gavan,False,False,145875.0
bloud,False,False,145863.0
actum,False,False,145836.0
kilby,False,False,145819.0
folin,False,False,145798.0
gerty,False,False,145679.0
rdbms,False,False,145661.0
miron,False,False,145599.0
melia,False,False,145531.0
notts,False,False,145380.0
latta,False,False,145358.0
ansar,False,False,145349.0
ately,False,False,145346.0
somit,False,False,145339.0
layla,False,False,145326.0
ances,False,False,145296.0
balak,False,False,145281.0
donat,False,False,145168.0
adana,False,False,145168.0
lando,False,False,145151.0
maceo,False,False,145062.0
karam,False,False,145050.0
lohia,False,False,145022.0
thero,False,False,144971.0
glaxo,False,False,144928.0
kuntz,False,False,144923.0
nesta,False,False,144906.0
nazca,False,False,144823.0
sunil,False,False,144798.0
chaka,False,False,144767.0
alana,False,False,144735.0
mabry,False,False,144722.0
decem,False,False,144712.0
belen,False,False,144708.0
menno,False,False,144567.0
jaune,False,False,144540.0
shedd,False,False,144533.0
calli,False,False,144533.0
yasin,False,False,144397.0
zandt,False,False,144352.0
michi,False,False,144311.0
kamba,False,False,144263.0
vides,False,False,144138.0
gendy,False,False,144134.0
wolin,False,False,144091.0
erano,False,False,144077.0
tsuji,False,False,144046.0
digne,False,False,144018.0
gaudi,False,False,144002.0
uxmal,False,False,143995.0
lente,False,False,143976.0
cygni,False,False,143922.0
lovin,False,False,143865.0
impey,False,False,143841.0
kenai,False,False,143810.0
brunn,False,False,143792.0
aslan,False,False,143782.0
arbre,False,False,143700.0
ecori,False,False,143662.0
porus,False,False,143524.0
tzara,False,False,143482.0
gamow,False,False,143478.0
homan,False,False,143462.0
viale,False,False,143454.0
cruzi,False,False,143386.0
nuper,False,False,143376.0
darla,False,False,143345.0
vinny,False,False,143280.0
asano,False,False,143261.0
lepus,False,False,143246.0
colne,False,False,143143.0
edman,False,False,143118.0
horta,False,False,143003.0
oyama,False,False,142929.0
suivi,False,False,142871.0
salta,False,False,142864.0
akten,False,False,142855.0
ngoni,False,False,142824.0
nebst,False,False,142823.0
bogen,False,False,142781.0
adnan,False,False,142744.0
skoda,False,False,142674.0
saale,False,False,142641.0
najaf,False,False,142641.0
ponto,False,False,142606.0
garay,False,False,142575.0
henke,False,False,142574.0
pasar,False,False,142530.0
payot,False,False,142500.0
hoxha,False,False,142472.0
lunda,False,False,142452.0
zahir,False,False,142437.0
ramah,False,False,142391.0
mauer,False,False,142386.0
rydal,False,False,142363.0
heike,False,False,142296.0
meryl,False,False,142255.0
akkad,False,False,142218.0
groen,False,False,142213.0
baath,False,False,142175.0
minne,False,False,142100.0
jedem,False,False,142048.0
suess,False,False,141997.0
coeff,False,False,141979.0
luogo,False,False,141924.0
lxxxv,False,False,141904.0
armis,False,False,141753.0
larga,False,False,141730.0
vader,False,False,141713.0
gabel,False,False,141694.0
rowse,False,False,141556.0
beche,False,False,141553.0
knick,False,False,141545.0
aichi,False,False,141519.0
mamet,False,False,141518.0
bezug,False,False,141513.0
tymes,False,False,141472.0
menor,False,False,141433.0
stine,False,False,141427.0
ebing,False,False,141420.0
mapes,False,False,141401.0
troas,False,False,141398.0
sparc,False,False,141383.0
sedis,False,False,141353.0
ebola,False,False,141323.0
nason,False,False,141312.0
spurr,False,False,141306.0
milam,False,False,141302.0
corpn,False,False,141283.0
machu,False,False,141272.0
lence,False,False,141231.0
kathe,False,False,141221.0
safar,False,False,141149.0
hodie,False,False,141137.0
possi,False,False,141009.0
losse,False,False,140987.0
nadie,False,False,140965.0
nazim,False,False,140925.0
nervi,False,False,140887.0
lamon,False,False,140881.0
ouchi,False,False,140750.0
hunza,False,False,140726.0
amana,False,False,140649.0
esops,False,False,140638.0
lauri,False,False,140598.0
aiche,False,False,140573.0
razin,False,False,140562.0
nguni,False,False,140549.0
arens,False,False,140541.0
forst,False,False,140427.0
folgt,False,False,140421.0
kunze,False,False,140416.0
lambe,False,False,140286.0
tence,False,False,140196.0
dilip,False,False,140180.0
epcot,False,False,140166.0
sinon,False,False,140141.0
juran,False,False,140139.0
peguy,False,False,140096.0
jhall,False,False,140075.0
eigrp,False,False,140038.0
influ,False,False,140010.0
martz,False,False,140007.0
celso,False,False,139977.0
ahern,False,False,139976.0
serio,False,False,139933.0
zafar,False,False,139906.0
folke,False,False,139836.0
molti,False,False,139713.0
gyula,False,False,139624.0
acter,False,False,139612.0
zhizn,False,False,139599.0
situa,False,False,139556.0
drame,False,False,139456.0
deben,False,False,139396.0
izumi,False,False,139367.0
shure,False,False,139364.0
macrs,False,False,139355.0
pesth,False,False,139327.0
enero,False,False,139325.0
dogra,False,False,139323.0
heeft,False,False,139210.0
sutro,False,False,139201.0
peano,False,False,139077.0
shobo,False,False,139075.0
beier,False,False,139014.0
pravo,False,False,138984.0
laius,False,False,138921.0
yurok,False,False,138916.0
xviie,False,False,138916.0
wende,False,False,138877.0
matsu,False,False,138861.0
theos,False,False,138855.0
odile,False,False,138828.0
ozaki,False,False,138813.0
jedes,False,False,138741.0
fafsa,False,False,138737.0
celie,False,False,138656.0
forli,False,False,138605.0
reger,False,False,138577.0
piore,False,False,138576.0
hoxie,False,False,138535.0
nimmt,False,False,138389.0
bagby,False,False,138365.0
texto,False,False,138360.0
korte,False,False,138334.0
plaut,False,False,138237.0
offre,False,False,138225.0
shehu,False,False,138214.0
wrede,False,False,138198.0
pandu,False,False,138103.0
ouida,False,False,138097.0
caelo,False,False,138052.0
unpub,False,False,137984.0
coues,False,False,137956.0
hadad,False,False,137952.0
lujan,False,False,137901.0
harpo,False,False,137845.0
osteo,False,False,137839.0
isaak,False,False,137686.0
kamel,False,False,137681.0
curti,False,False,137680.0
laila,False,False,137580.0
multo,False,False,137560.0
sarpi,False,False,137483.0
krapp,False,False,137444.0
menem,False,False,137441.0
rence,False,False,137430.0
trotz,False,False,137351.0
kurth,False,False,137308.0
deena,False,False,137298.0
joost,False,False,137274.0
conon,False,False,137260.0
gentz,False,False,137236.0
tovar,False,False,137215.0
paros,False,False,137185.0
macey,False,False,137137.0
kolko,False,False,137067.0
tejas,False,False,137029.0
seeke,False,False,136949.0
symon,False,False,136921.0
goree,False,False,136904.0
marci,False,False,136898.0
hibbs,False,False,136859.0
bavli,False,False,136845.0
kinge,False,False,136789.0
bugis,False,False,136768.0
petry,False,False,136714.0
smale,False,False,136711.0
ebers,False,False,136671.0
panch,False,False,136647.0
abajo,False,False,136599.0
marey,False,False,136598.0
lorne,False,False,136566.0
harre,False,False,136544.0
johne,False,False,136541.0
reber,False,False,136500.0
gonne,False,False,136453.0
fabri,False,False,136414.0
meehl,False,False,136265.0
woden,False,False,136231.0
khanh,False,False,136168.0
mauch,False,False,136140.0
ousia,False,False,136132.0
kilwa,False,False,136048.0
kohli,False,False,135982.0
kebir,False,False,135972.0
suggs,False,False,135970.0
trong,False,False,135950.0
sauve,False,False,135950.0
timms,False,False,135883.0
rizzi,False,False,135866.0
keiko,False,False,135839.0
beste,False,False,135834.0
nuovi,False,False,135798.0
cocom,False,False,135693.0
tilia,False,False,135634.0
lista,False,False,135547.0
remem,False,False,135494.0
theis,False,False,135488.0
yalom,False,False,135412.0
leser,False,False,135390.0
lidia,False,False,135377.0
strat,False,False,135359.0
sacha,False,False,135341.0
sabel,False,False,135327.0
dente,False,False,135319.0
scher,False,False,135309.0
nadar,False,False,135290.0
tucci,False,False,135288.0
hoban,False,False,135224.0
javax,False,False,135192.0
insti,False,False,135178.0
tisch,False,False,135155.0
epoca,False,False,135138.0
banna,False,False,135056.0
klimt,False,False,135039.0
istic,False,False,134995.0
preto,False,False,134988.0
sealy,False,False,134949.0
guidi,False,False,134945.0
abney,False,False,134938.0
roark,False,False,134885.0
habia,False,False,134873.0
salis,False,False,134837.0
klass,False,False,134836.0
eilat,False,False,134800.0
chita,False,False,134712.0
giese,False,False,134693.0
buder,False,False,134689.0
sonin,False,False,134684.0
oberg,False,False,134664.0
danda,False,False,134609.0
girty,False,False,134578.0
jeden,False,False,134559.0
ruber,False,False,134541.0
audre,False,False,134513.0
euseb,False,False,134468.0
rasul,False,False,134401.0
edinb,False,False,134401.0
lungo,False,False,134235.0
kapha,False,False,134170.0
howth,False,False,134163.0
banka,False,False,134070.0
peste,False,False,133954.0
corsi,False,False,133902.0
tirol,False,False,133899.0
chlor,False,False,133874.0
domum,False,False,133872.0
oltre,False,False,133801.0
hanke,False,False,133733.0
geeta,False,False,133717.0
miers,False,False,133702.0
hamet,False,False,133679.0
mutat,False,False,133624.0
gence,False,False,133624.0
hulst,False,False,133548.0
ional,False,False,133543.0
actas,False,False,133423.0
emmie,False,False,133393.0
alick,False,False,133332.0
maois,False,False,133307.0
coosa,False,False,133285.0
finke,False,False,133272.0
gubar,False,False,133268.0
sarva,False,False,133249.0
frend,False,False,133195.0
aurel,False,False,133157.0
servs,False,False,133133.0
iccpr,False,False,133115.0
rolex,False,False,133113.0
daula,False,False,133105.0
probl,False,False,133077.0
harel,False,False,133068.0
oasdi,False,False,133009.0
heise,False,False,132978.0
poeme,False,False,132967.0
poena,False,False,132894.0
cobbe,False,False,132885.0
divin,False,False,132862.0
praed,False,False,132849.0
subba,False,False,132807.0
denna,False,False,132748.0
lalor,False,False,132599.0
stijl,False,False,132596.0
jonny,False,False,132551.0
shatt,False,False,132511.0
biber,False,False,132324.0
bibby,False,False,132322.0
ilgwu,False,False,132306.0
iwata,False,False,132290.0
gorst,False,False,132165.0
nandy,False,False,132061.0
oppor,False,False,132035.0
agung,False,False,132027.0
imlay,False,False,132011.0
tsuda,False,False,131998.0
unfpa,False,False,131959.0
mcvey,False,False,131940.0
javan,False,False,131933.0
alwar,False,False,131924.0
lemos,False,False,131915.0
xiong,False,False,131857.0
leder,False,False,131790.0
langs,False,False,131682.0
jessy,False,False,131655.0
saigo,False,False,131619.0
epson,False,False,131619.0
jcaho,False,False,131520.0
flynt,False,False,131465.0
muang,False,False,131403.0
pring,False,False,131391.0
ardis,False,False,131378.0
colla,False,False,131339.0
cantu,False,False,131314.0
daran,False,False,131139.0
kochi,False,False,131135.0
nakai,False,False,130986.0
hould,False,False,130912.0
atlee,False,False,130899.0
cassy,False,False,130895.0
fayol,False,False,130883.0
tahun,False,False,130812.0
virum,False,False,130666.0
josip,False,False,130651.0
loman,False,False,130603.0
ridin,False,False,130580.0
barna,False,False,130576.0
ifyou,False,False,130552.0
ambon,False,False,130540.0
illos,False,False,130494.0
marck,False,False,130488.0
ameen,False,False,130475.0
geach,False,False,130426.0
saami,False,False,130420.0
nolle,False,False,130387.0
weisz,False,False,130359.0
terza,False,False,130326.0
patre,False,False,130321.0
macha,False,False,130252.0
ceara,False,False,130177.0
indic,False,False,130170.0
dinny,False,False,130162.0
penta,False,False,130072.0
liban,False,False,130066.0
bajaj,False,False,130052.0
mansa,False,False,130048.0
dever,False,False,130004.0
tages,False,False,129972.0
willd,False,False,129929.0
jyoti,False,False,129772.0
hauer,False,False,129729.0
ingen,False,False,129678.0
theso,False,False,129649.0
hulse,False,False,129592.0
piave,False,False,129584.0
habla,False,False,129584.0
lexie,False,False,129571.0
roome,False,False,129540.0
karna,False,False,129539.0
campe,False,False,129499.0
theod,False,False,129407.0
sinan,False,False,129388.0
cosin,False,False,129383.0
koren,False,False,129372.0
towle,False,False,129350.0
aquin,False,False,129200.0
buona,False,False,129176.0
spaak,False,False,129174.0
perte,False,False,129153.0
shiba,False,False,129146.0
jener,False,False,129121.0
montt,False,False,129090.0
broek,False,False,128964.0
sapru,False,False,128931.0
issus,False,False,128926.0
gopis,False,False,128906.0
acuna,False,False,128902.0
vidor,False,False,128889.0
arend,False,False,128872.0
artif,False,False,128810.0
hamad,False,False,128797.0
basch,False,False,128739.0
larix,False,False,128738.0
khana,False,False,128714.0
bosse,False,False,128686.0
helge,False,False,128631.0
kolya,False,False,128624.0
croke,False,False,128599.0
fante,False,False,128598.0
uinta,False,False,128496.0
inder,False,False,128468.0
campa,False,False,128456.0
leute,False,False,128447.0
jilly,False,False,128412.0
provi,False,False,128407.0
suomi,False,False,128385.0
gaine,False,False,128353.0
ruine,False,False,128347.0
rabba,False,False,128177.0
anorg,False,False,128138.0
byles,False,False,128131.0
tarda,False,False,128112.0
falsa,False,False,128112.0
yatra,False,False,128104.0
aquat,False,False,128034.0
bator,False,False,127978.0
hyrum,False,False,127975.0
crary,False,False,127965.0
prema,False,False,127955.0
exped,False,False,127953.0
silko,False,False,127926.0
duong,False,False,127919.0
miall,False,False,127903.0
vella,False,False,127895.0
stora,False,False,127817.0
zayas,False,False,127780.0
prada,False,False,127760.0
theon,False,False,127716.0
heyne,False,False,127697.0
ligny,False,False,127631.0
ilona,False,False,127605.0
mossi,False,False,127583.0
curso,False,False,127581.0
lelia,False,False,127576.0
occhi,False,False,127408.0
aulis,False,False,127319.0
heyer,False,False,127297.0
titel,False,False,127241.0
linke,False,False,127156.0
boren,False,False,127132.0
borst,False,False,127015.0
ating,False,False,127014.0
loisy,False,False,127000.0
maran,False,False,126953.0
appli,False,False,126946.0
kozak,False,False,126908.0
kesey,False,False,126804.0
verga,False,False,126803.0
landi,False,False,126789.0
passo,False,False,126781.0
ofwar,False,False,126749.0
tokai,False,False,126723.0
kamin,False,False,126699.0
heyst,False,False,126676.0
chora,False,False,126627.0
guang,False,False,126576.0
coord,False,False,126545.0
agere,False,False,126497.0
origo,False,False,126479.0
kenna,False,False,126473.0
atthe,False,False,126350.0
tanah,False,False,126337.0
mesta,False,False,126289.0
jeane,False,False,126214.0
riehl,False,False,126200.0
hamdi,False,False,126188.0
ragan,False,False,126179.0
gomme,False,False,126166.0
songe,False,False,126161.0
doble,False,False,126130.0
fiori,False,False,126114.0
mesme,False,False,126092.0
viris,False,False,126080.0
avram,False,False,126065.0
mosel,False,False,126039.0
acide,False,False,126033.0
taman,False,False,126010.0
datuk,False,False,125956.0
valli,False,False,125943.0
armco,False,False,125912.0
fulbe,False,False,125908.0
velut,False,False,125862.0
vaste,False,False,125837.0
ailes,False,False,125823.0
kovno,False,False,125730.0
turan,False,False,125688.0
pinos,False,False,125653.0
traum,False,False,125531.0
shana,False,False,125518.0
enfer,False,False,125476.0
niemi,False,False,125458.0
mudie,False,False,125412.0
thien,False,False,125338.0
viana,False,False,125332.0
yakub,False,False,125310.0
nuits,False,False,125253.0
tsong,False,False,125249.0
melun,False,False,125233.0
malte,False,False,125168.0
shafi,False,False,125166.0
fayum,False,False,125098.0
bomba,False,False,125065.0
mehra,False,False,124980.0
onore,False,False,124894.0
dayak,False,False,124845.0
bunka,False,False,124820.0
trost,False,False,124740.0
razon,False,False,124717.0
badia,False,False,124715.0
